instant,dteday,holiday,weathersit,temp,atemp,hum,windspeed,count,day_of_the_week,month,season
319,2011-01-14,0,1,0.2,0.2576,0.47,0.0,139,Friday,January,Winter
320,2011-01-14,0,1,0.16,0.197,0.59,0.0896,92,Friday,January,Winter
321,2011-01-14,0,1,0.18,0.2424,0.59,0.0,68,Friday,January,Winter
322,2011-01-14,0,1,0.16,0.2273,0.69,0.0,52,Friday,January,Winter
323,2011-01-14,0,2,0.16,0.2273,0.69,0.0,36,Friday,January,Winter
324,2011-01-14,0,2,0.18,0.2424,0.55,0.0,27,Friday,January,Winter
325,2011-01-15,0,1,0.18,0.2424,0.55,0.0,28,Saturday,January,Winter
326,2011-01-15,0,2,0.16,0.197,0.59,0.0896,20,Saturday,January,Winter
327,2011-01-15,0,2,0.16,0.197,0.59,0.0896,12,Saturday,January,Winter
328,2011-01-15,0,2,0.16,0.2273,0.59,0.0,8,Saturday,January,Winter
329,2011-01-15,0,2,0.16,0.2273,0.59,0.0,5,Saturday,January,Winter
330,2011-01-15,0,1,0.16,0.2273,0.59,0.0,1,Saturday,January,Winter
331,2011-01-15,0,1,0.14,0.1667,0.63,0.1045,3,Saturday,January,Winter
332,2011-01-15,0,1,0.14,0.2121,0.63,0.0,10,Saturday,January,Winter
333,2011-01-15,0,1,0.14,0.1515,0.63,0.1343,23,Saturday,January,Winter
334,2011-01-15,0,1,0.16,0.1818,0.64,0.1343,33,Saturday,January,Winter
335,2011-01-15,0,1,0.18,0.197,0.59,0.1642,59,Saturday,January,Winter
336,2011-01-15,0,1,0.2,0.197,0.55,0.2239,72,Saturday,January,Winter
337,2011-01-15,0,1,0.24,0.2273,0.48,0.2239,89,Saturday,January,Winter
338,2011-01-15,0,1,0.28,0.2576,0.38,0.2985,101,Saturday,January,Winter
339,2011-01-15,0,1,0.3,0.2879,0.39,0.2836,118,Saturday,January,Winter
340,2011-01-15,0,2,0.32,0.3182,0.36,0.194,129,Saturday,January,Winter
341,2011-01-15,0,2,0.34,0.3333,0.34,0.194,128,Saturday,January,Winter
342,2011-01-15,0,2,0.32,0.303,0.36,0.2836,83,Saturday,January,Winter
343,2011-01-15,0,2,0.3,0.2879,0.45,0.2537,84,Saturday,January,Winter
344,2011-01-15,0,2,0.32,0.303,0.39,0.2537,74,Saturday,January,Winter
345,2011-01-15,0,2,0.32,0.303,0.39,0.2537,41,Saturday,January,Winter
346,2011-01-15,0,2,0.32,0.303,0.39,0.2239,57,Saturday,January,Winter
347,2011-01-15,0,2,0.3,0.3182,0.42,0.1045,26,Saturday,January,Winter
348,2011-01-15,0,1,0.3,0.2879,0.45,0.2836,44,Saturday,January,Winter
349,2011-01-16,0,1,0.26,0.303,0.56,0.0,39,Sunday,January,Winter
350,2011-01-16,0,1,0.26,0.2727,0.56,0.1343,23,Sunday,January,Winter
351,2011-01-16,0,1,0.26,0.2879,0.56,0.0896,16,Sunday,January,Winter
352,2011-01-16,0,1,0.22,0.2727,0.69,0.0,15,Sunday,January,Winter
353,2011-01-16,0,1,0.26,0.2576,0.56,0.1642,1,Sunday,January,Winter
354,2011-01-16,0,2,0.26,0.2576,0.56,0.1642,2,Sunday,January,Winter
355,2011-01-16,0,2,0.26,0.2576,0.56,0.1642,1,Sunday,January,Winter
356,2011-01-16,0,2,0.24,0.2121,0.56,0.2985,3,Sunday,January,Winter
357,2011-01-16,0,1,0.22,0.2121,0.55,0.2836,18,Sunday,January,Winter
358,2011-01-16,0,1,0.22,0.2121,0.51,0.2537,32,Sunday,January,Winter
359,2011-01-16,0,1,0.22,0.2121,0.51,0.2836,79,Sunday,January,Winter
360,2011-01-16,0,1,0.24,0.2273,0.44,0.2537,93,Sunday,January,Winter
361,2011-01-16,0,1,0.24,0.2121,0.41,0.2836,104,Sunday,January,Winter
362,2011-01-16,0,1,0.26,0.2273,0.35,0.2985,118,Sunday,January,Winter
363,2011-01-16,0,1,0.28,0.2727,0.36,0.2537,91,Sunday,January,Winter
364,2011-01-16,0,1,0.26,0.2424,0.38,0.2537,113,Sunday,January,Winter
365,2011-01-16,0,1,0.24,0.2273,0.38,0.2239,99,Sunday,January,Winter
366,2011-01-16,0,1,0.22,0.2121,0.37,0.2537,105,Sunday,January,Winter
367,2011-01-16,0,1,0.2,0.2121,0.4,0.1642,67,Sunday,January,Winter
368,2011-01-16,0,1,0.18,0.197,0.47,0.1343,61,Sunday,January,Winter
369,2011-01-16,0,1,0.18,0.197,0.47,0.1642,57,Sunday,January,Winter
370,2011-01-16,0,1,0.18,0.197,0.51,0.1642,28,Sunday,January,Winter
371,2011-01-16,0,2,0.2,0.2121,0.49,0.1343,21,Sunday,January,Winter
372,2011-01-16,0,2,0.2,0.2273,0.4,0.1045,18,Sunday,January,Winter
373,2011-01-17,1,2,0.2,0.197,0.47,0.2239,17,Monday,January,Winter
374,2011-01-17,1,2,0.2,0.197,0.44,0.194,16,Monday,January,Winter
375,2011-01-17,1,2,0.18,0.1667,0.43,0.2537,8,Monday,January,Winter
376,2011-01-17,1,2,0.18,0.1818,0.43,0.194,2,Monday,January,Winter
377,2011-01-17,1,2,0.18,0.197,0.43,0.1343,3,Monday,January,Winter
378,2011-01-17,1,2,0.18,0.197,0.43,0.1642,1,Monday,January,Winter
379,2011-01-17,1,2,0.18,0.1818,0.43,0.194,5,Monday,January,Winter
380,2011-01-17,1,2,0.16,0.1818,0.5,0.1343,13,Monday,January,Winter
381,2011-01-17,1,2,0.16,0.1515,0.47,0.2239,33,Monday,January,Winter
382,2011-01-17,1,2,0.16,0.1515,0.47,0.2239,47,Monday,January,Winter
383,2011-01-17,1,2,0.16,0.1515,0.5,0.2537,57,Monday,January,Winter
384,2011-01-17,1,2,0.16,0.1515,0.55,0.194,64,Monday,January,Winter
385,2011-01-17,1,2,0.18,0.197,0.47,0.1343,80,Monday,January,Winter
386,2011-01-17,1,2,0.18,0.197,0.47,0.1343,93,Monday,January,Winter
387,2011-01-17,1,2,0.18,0.2121,0.43,0.1045,86,Monday,January,Winter
388,2011-01-17,1,2,0.2,0.2121,0.47,0.1642,93,Monday,January,Winter
389,2011-01-17,1,2,0.2,0.2121,0.47,0.1642,82,Monday,January,Winter
390,2011-01-17,1,1,0.2,0.197,0.51,0.194,71,Monday,January,Winter
391,2011-01-17,1,2,0.18,0.1667,0.55,0.2537,92,Monday,January,Winter
392,2011-01-17,1,3,0.18,0.1818,0.59,0.194,60,Monday,January,Winter
393,2011-01-17,1,3,0.16,0.1515,0.8,0.194,33,Monday,January,Winter
394,2011-01-17,1,3,0.16,0.1515,0.8,0.194,27,Monday,January,Winter
395,2011-01-17,1,3,0.14,0.1212,0.93,0.2537,13,Monday,January,Winter
396,2011-01-17,1,3,0.16,0.1364,0.86,0.2836,4,Monday,January,Winter
397,2011-01-18,0,2,0.2,0.1818,0.86,0.3284,3,Tuesday,January,Winter
398,2011-01-18,0,2,0.2,0.197,0.86,0.2239,22,Tuesday,January,Winter
399,2011-01-18,0,2,0.22,0.2273,0.8,0.1642,28,Tuesday,January,Winter
400,2011-01-18,0,2,0.22,0.2273,0.87,0.1642,35,Tuesday,January,Winter
401,2011-01-18,0,2,0.22,0.2273,0.87,0.194,61,Tuesday,January,Winter
402,2011-01-18,0,2,0.22,0.2273,0.82,0.194,125,Tuesday,January,Winter
403,2011-01-18,0,2,0.22,0.2273,0.8,0.1642,133,Tuesday,January,Winter
404,2011-01-18,0,2,0.22,0.2273,0.8,0.1343,99,Tuesday,January,Winter
405,2011-01-18,0,2,0.22,0.2727,0.87,0.0,83,Tuesday,January,Winter
406,2011-01-18,0,2,0.22,0.2424,0.93,0.1045,41,Tuesday,January,Winter
407,2011-01-18,0,2,0.22,0.2576,0.93,0.0896,33,Tuesday,January,Winter
408,2011-01-18,0,2,0.22,0.2727,0.93,0.0,20,Tuesday,January,Winter
409,2011-01-19,0,2,0.22,0.2727,0.93,0.0,3,Wednesday,January,Winter
410,2011-01-19,0,3,0.22,0.2273,0.93,0.1343,7,Wednesday,January,Winter
411,2011-01-19,0,3,0.22,0.2273,0.93,0.1343,3,Wednesday,January,Winter
412,2011-01-19,0,3,0.22,0.2273,0.93,0.1343,2,Wednesday,January,Winter
413,2011-01-19,0,2,0.22,0.2576,0.93,0.0896,7,Wednesday,January,Winter
414,2011-01-19,0,2,0.22,0.2576,0.93,0.0896,32,Wednesday,January,Winter
415,2011-01-19,0,2,0.24,0.2576,0.92,0.1045,90,Wednesday,January,Winter
416,2011-01-19,0,2,0.24,0.2576,0.93,0.1045,197,Wednesday,January,Winter
417,2011-01-19,0,2,0.24,0.2576,0.93,0.1045,109,Wednesday,January,Winter
418,2011-01-19,0,2,0.26,0.2727,0.93,0.1343,47,Wednesday,January,Winter
419,2011-01-19,0,2,0.28,0.303,0.87,0.0896,52,Wednesday,January,Winter
420,2011-01-19,0,2,0.3,0.3182,0.81,0.0896,70,Wednesday,January,Winter
421,2011-01-19,0,1,0.4,0.4091,0.62,0.2836,78,Wednesday,January,Winter
422,2011-01-19,0,1,0.4,0.4091,0.58,0.2537,75,Wednesday,January,Winter
423,2011-01-19,0,1,0.4,0.4091,0.54,0.2836,82,Wednesday,January,Winter
424,2011-01-19,0,1,0.38,0.3939,0.58,0.3881,104,Wednesday,January,Winter
425,2011-01-19,0,1,0.36,0.3333,0.57,0.3284,197,Wednesday,January,Winter
426,2011-01-19,0,1,0.34,0.3182,0.61,0.2836,161,Wednesday,January,Winter
427,2011-01-19,0,1,0.32,0.2879,0.57,0.4179,112,Wednesday,January,Winter
428,2011-01-19,0,1,0.32,0.303,0.49,0.2985,76,Wednesday,January,Winter
429,2011-01-19,0,1,0.32,0.2879,0.49,0.4179,59,Wednesday,January,Winter
430,2011-01-19,0,1,0.3,0.303,0.52,0.1642,59,Wednesday,January,Winter
431,2011-01-19,0,1,0.3,0.2727,0.52,0.4627,28,Wednesday,January,Winter
432,2011-01-20,0,1,0.26,0.2273,0.56,0.3881,13,Thursday,January,Winter
433,2011-01-20,0,1,0.26,0.2727,0.56,0.0,5,Thursday,January,Winter
434,2011-01-20,0,1,0.26,0.2727,0.56,0.0,2,Thursday,January,Winter
435,2011-01-20,0,1,0.26,0.2576,0.56,0.1642,1,Thursday,January,Winter
436,2011-01-20,0,1,0.26,0.2576,0.56,0.1642,1,Thursday,January,Winter
437,2011-01-20,0,1,0.24,0.2273,0.6,0.2239,6,Thursday,January,Winter
438,2011-01-20,0,1,0.22,0.2121,0.6,0.2239,35,Thursday,January,Winter
439,2011-01-20,0,1,0.22,0.2121,0.55,0.2239,101,Thursday,January,Winter
440,2011-01-20,0,1,0.22,0.2121,0.55,0.2836,249,Thursday,January,Winter
441,2011-01-20,0,2,0.24,0.2273,0.52,0.2239,143,Thursday,January,Winter
442,2011-01-20,0,1,0.26,0.2273,0.48,0.2985,57,Thursday,January,Winter
443,2011-01-20,0,2,0.28,0.2727,0.45,0.1642,68,Thursday,January,Winter
444,2011-01-20,0,2,0.3,0.3333,0.42,0.0,84,Thursday,January,Winter
445,2011-01-20,0,2,0.28,0.2879,0.45,0.1045,98,Thursday,January,Winter
446,2011-01-20,0,2,0.3,0.303,0.45,0.1343,81,Thursday,January,Winter
447,2011-01-20,0,2,0.32,0.3182,0.45,0.194,70,Thursday,January,Winter
448,2011-01-20,0,2,0.3,0.303,0.49,0.1343,91,Thursday,January,Winter
449,2011-01-20,0,2,0.3,0.3182,0.49,0.1045,215,Thursday,January,Winter
450,2011-01-20,0,2,0.26,0.2576,0.56,0.194,185,Thursday,January,Winter
451,2011-01-20,0,1,0.26,0.2273,0.56,0.3284,152,Thursday,January,Winter
452,2011-01-20,0,2,0.26,0.2424,0.6,0.2836,126,Thursday,January,Winter
453,2011-01-20,0,2,0.24,0.2273,0.6,0.2537,57,Thursday,January,Winter
454,2011-01-20,0,2,0.24,0.2121,0.65,0.2836,56,Thursday,January,Winter
455,2011-01-20,0,2,0.24,0.2121,0.65,0.3284,31,Thursday,January,Winter
456,2011-01-21,0,2,0.24,0.2273,0.7,0.2537,21,Friday,January,Winter
457,2011-01-21,0,2,0.24,0.2273,0.7,0.2537,6,Friday,January,Winter
458,2011-01-21,0,3,0.24,0.2424,0.75,0.1642,2,Friday,January,Winter
459,2011-01-21,0,3,0.22,0.2121,0.8,0.2985,1,Friday,January,Winter
460,2011-01-21,0,2,0.22,0.2576,0.87,0.0896,1,Friday,January,Winter
461,2011-01-21,0,1,0.24,0.197,0.6,0.4179,5,Friday,January,Winter
462,2011-01-21,0,1,0.22,0.2121,0.55,0.2537,27,Friday,January,Winter
463,2011-01-21,0,1,0.2,0.1818,0.51,0.2836,68,Friday,January,Winter
464,2011-01-21,0,1,0.2,0.1818,0.47,0.3284,217,Friday,January,Winter
465,2011-01-21,0,1,0.2,0.1818,0.51,0.3582,166,Friday,January,Winter
466,2011-01-21,0,1,0.2,0.1667,0.47,0.4627,63,Friday,January,Winter
467,2011-01-21,0,1,0.22,0.1818,0.41,0.4627,59,Friday,January,Winter
468,2011-01-21,0,1,0.22,0.1818,0.27,0.5821,78,Friday,January,Winter
469,2011-01-21,0,1,0.2,0.1515,0.21,0.5821,73,Friday,January,Winter
470,2011-01-21,0,1,0.2,0.1515,0.25,0.5224,62,Friday,January,Winter
471,2011-01-21,0,1,0.16,0.1212,0.26,0.4478,65,Friday,January,Winter
472,2011-01-21,0,1,0.16,0.1364,0.26,0.3582,97,Friday,January,Winter
473,2011-01-21,0,1,0.14,0.1212,0.28,0.3582,161,Friday,January,Winter
474,2011-01-21,0,1,0.12,0.1212,0.3,0.2537,120,Friday,January,Winter
475,2011-01-21,0,1,0.12,0.1061,0.3,0.3284,96,Friday,January,Winter
476,2011-01-21,0,1,0.1,0.0758,0.33,0.4179,53,Friday,January,Winter
477,2011-01-21,0,1,0.08,0.0758,0.38,0.2836,41,Friday,January,Winter
478,2011-01-21,0,1,0.06,0.0303,0.41,0.3881,34,Friday,January,Winter
479,2011-01-21,0,1,0.06,0.0455,0.38,0.3284,27,Friday,January,Winter
480,2011-01-22,0,1,0.04,0.0303,0.45,0.2537,13,Saturday,January,Winter
481,2011-01-22,0,2,0.04,0.0,0.41,0.3881,12,Saturday,January,Winter
482,2011-01-22,0,2,0.04,0.0303,0.41,0.2537,11,Saturday,January,Winter
483,2011-01-22,0,2,0.04,0.0303,0.41,0.2836,7,Saturday,January,Winter
484,2011-01-22,0,2,0.02,0.0152,0.48,0.2985,3,Saturday,January,Winter
485,2011-01-22,0,2,0.02,0.0303,0.44,0.2239,2,Saturday,January,Winter
486,2011-01-22,0,1,0.02,0.0152,0.44,0.2836,8,Saturday,January,Winter
487,2011-01-22,0,1,0.02,0.0,0.44,0.3284,27,Saturday,January,Winter
488,2011-01-22,0,1,0.04,0.0303,0.41,0.2537,40,Saturday,January,Winter
489,2011-01-22,0,2,0.04,0.0606,0.41,0.1642,53,Saturday,January,Winter
490,2011-01-22,0,2,0.06,0.0758,0.38,0.1343,63,Saturday,January,Winter
491,2011-01-22,0,2,0.06,0.1061,0.38,0.1045,70,Saturday,January,Winter
492,2011-01-22,0,1,0.08,0.1667,0.35,0.0,84,Saturday,January,Winter
493,2011-01-22,0,1,0.1,0.1364,0.33,0.1045,75,Saturday,January,Winter
494,2011-01-22,0,1,0.12,0.1515,0.28,0.0,103,Saturday,January,Winter
495,2011-01-22,0,1,0.12,0.1364,0.28,0.194,83,Saturday,January,Winter
496,2011-01-22,0,1,0.12,0.197,0.28,0.0,67,Saturday,January,Winter
497,2011-01-22,0,1,0.08,0.0909,0.35,0.194,54,Saturday,January,Winter
498,2011-01-22,0,1,0.08,0.1061,0.35,0.1343,59,Saturday,January,Winter
499,2011-01-22,0,1,0.06,0.0758,0.45,0.1642,45,Saturday,January,Winter
500,2011-01-22,0,1,0.06,0.1061,0.41,0.0896,39,Saturday,January,Winter
501,2011-01-22,0,1,0.06,0.1515,0.49,0.0,30,Saturday,January,Winter
502,2011-01-22,0,1,0.04,0.0758,0.57,0.1045,33,Saturday,January,Winter
503,2011-01-23,0,1,0.04,0.0758,0.57,0.1045,22,Sunday,January,Winter
504,2011-01-23,0,1,0.04,0.0758,0.57,0.1045,13,Sunday,January,Winter
505,2011-01-23,0,1,0.02,0.0606,0.62,0.1343,18,Sunday,January,Winter
506,2011-01-23,0,1,0.02,0.0606,0.62,0.1343,5,Sunday,January,Winter
507,2011-01-23,0,2,0.04,0.0758,0.57,0.1045,3,Sunday,January,Winter
508,2011-01-23,0,2,0.04,0.0758,0.57,0.1045,1,Sunday,January,Winter
509,2011-01-23,0,1,0.08,0.1061,0.58,0.1642,2,Sunday,January,Winter
510,2011-01-23,0,1,0.06,0.0758,0.62,0.1642,19,Sunday,January,Winter
511,2011-01-23,0,1,0.1,0.0758,0.54,0.3582,28,Sunday,January,Winter
512,2011-01-23,0,1,0.14,0.1061,0.46,0.3881,58,Sunday,January,Winter
513,2011-01-23,0,1,0.14,0.1364,0.43,0.2239,99,Sunday,January,Winter
514,2011-01-23,0,1,0.16,0.1212,0.37,0.4627,116,Sunday,January,Winter
515,2011-01-23,0,1,0.14,0.1061,0.33,0.3881,87,Sunday,January,Winter
516,2011-01-23,0,1,0.16,0.1364,0.28,0.3582,110,Sunday,January,Winter
517,2011-01-23,0,1,0.16,0.1364,0.28,0.3582,77,Sunday,January,Winter
518,2011-01-23,0,1,0.16,0.1364,0.26,0.3284,65,Sunday,January,Winter
519,2011-01-23,0,1,0.14,0.1061,0.26,0.3881,55,Sunday,January,Winter
520,2011-01-23,0,1,0.12,0.1212,0.3,0.2537,49,Sunday,January,Winter
521,2011-01-23,0,1,0.12,0.1212,0.3,0.2836,50,Sunday,January,Winter
522,2011-01-23,0,1,0.1,0.1061,0.36,0.2537,35,Sunday,January,Winter
523,2011-01-23,0,1,0.1,0.1061,0.36,0.194,25,Sunday,January,Winter
524,2011-01-23,0,1,0.08,0.0909,0.38,0.194,28,Sunday,January,Winter
525,2011-01-23,0,1,0.06,0.0606,0.41,0.2239,21,Sunday,January,Winter
526,2011-01-24,0,1,0.06,0.0606,0.41,0.194,7,Monday,January,Winter
527,2011-01-24,0,1,0.04,0.0455,0.45,0.194,1,Monday,January,Winter
528,2011-01-24,0,1,0.04,0.0303,0.45,0.2537,1,Monday,January,Winter
529,2011-01-24,0,1,0.02,0.0606,0.48,0.1343,1,Monday,January,Winter
530,2011-01-24,0,1,0.02,0.0606,0.48,0.1343,5,Monday,January,Winter
531,2011-01-24,0,1,0.02,0.0758,0.48,0.0896,15,Monday,January,Winter
532,2011-01-24,0,1,0.02,0.1212,0.48,0.0,84,Monday,January,Winter
533,2011-01-24,0,1,0.04,0.1364,0.49,0.0,177,Monday,January,Winter
534,2011-01-24,0,1,0.06,0.1515,0.41,0.0,102,Monday,January,Winter
535,2011-01-24,0,1,0.1,0.1364,0.42,0.0,40,Monday,January,Winter
536,2011-01-24,0,1,0.1,0.1212,0.46,0.1343,46,Monday,January,Winter
537,2011-01-24,0,2,0.12,0.1364,0.42,0.194,63,Monday,January,Winter
538,2011-01-24,0,2,0.14,0.1364,0.43,0.2239,60,Monday,January,Winter
539,2011-01-24,0,2,0.14,0.1364,0.46,0.2239,45,Monday,January,Winter
540,2011-01-24,0,1,0.16,0.1667,0.4,0.1642,57,Monday,January,Winter
541,2011-01-24,0,1,0.16,0.1515,0.47,0.2537,70,Monday,January,Winter
542,2011-01-24,0,1,0.14,0.1212,0.5,0.2537,184,Monday,January,Winter
543,2011-01-24,0,1,0.14,0.1364,0.59,0.194,153,Monday,January,Winter
544,2011-01-24,0,1,0.14,0.1515,0.54,0.1642,106,Monday,January,Winter
545,2011-01-24,0,1,0.14,0.1364,0.59,0.194,81,Monday,January,Winter
546,2011-01-24,0,1,0.14,0.1515,0.63,0.1642,59,Monday,January,Winter
547,2011-01-24,0,2,0.14,0.1364,0.63,0.2239,35,Monday,January,Winter
548,2011-01-24,0,2,0.16,0.1515,0.64,0.2537,24,Monday,January,Winter
549,2011-01-25,0,2,0.16,0.1364,0.69,0.2836,9,Tuesday,January,Winter
550,2011-01-25,0,2,0.16,0.1667,0.69,0.1642,5,Tuesday,January,Winter
551,2011-01-25,0,1,0.16,0.1515,0.69,0.2239,2,Tuesday,January,Winter
552,2011-01-25,0,1,0.14,0.1667,0.74,0.1045,1,Tuesday,January,Winter
553,2011-01-25,0,1,0.14,0.1364,0.74,0.2239,9,Tuesday,January,Winter
554,2011-01-25,0,1,0.16,0.1818,0.74,0.1045,36,Tuesday,January,Winter
555,2011-01-25,0,1,0.16,0.1515,0.74,0.2239,108,Tuesday,January,Winter
556,2011-01-25,0,2,0.16,0.1818,0.74,0.1343,238,Tuesday,January,Winter
557,2011-01-25,0,2,0.2,0.2273,0.64,0.0896,144,Tuesday,January,Winter
558,2011-01-25,0,2,0.22,0.2424,0.6,0.1045,55,Tuesday,January,Winter
559,2011-01-25,0,2,0.24,0.2424,0.6,0.1343,61,Tuesday,January,Winter
560,2011-01-25,0,2,0.26,0.2879,0.56,0.0896,106,Tuesday,January,Winter
561,2011-01-25,0,2,0.26,0.2727,0.56,0.1343,93,Tuesday,January,Winter
562,2011-01-25,0,2,0.3,0.3333,0.45,0.0,68,Tuesday,January,Winter
563,2011-01-25,0,2,0.32,0.3485,0.42,0.0,84,Tuesday,January,Winter
564,2011-01-25,0,2,0.32,0.3485,0.42,0.0,116,Tuesday,January,Winter
565,2011-01-25,0,1,0.3,0.3333,0.45,0.0,222,Tuesday,January,Winter
566,2011-01-25,0,2,0.3,0.3182,0.49,0.0896,225,Tuesday,January,Winter
567,2011-01-25,0,2,0.26,0.2576,0.65,0.1642,146,Tuesday,January,Winter
568,2011-01-25,0,1,0.24,0.2273,0.65,0.194,119,Tuesday,January,Winter
569,2011-01-25,0,1,0.24,0.2273,0.65,0.194,45,Tuesday,January,Winter
570,2011-01-25,0,1,0.22,0.2273,0.64,0.1642,53,Tuesday,January,Winter
571,2011-01-25,0,2,0.22,0.2273,0.64,0.1642,40,Tuesday,January,Winter
572,2011-01-26,0,2,0.22,0.2273,0.69,0.1343,17,Wednesday,January,Winter
573,2011-01-26,0,2,0.24,0.2424,0.65,0.1343,5,Wednesday,January,Winter
574,2011-01-26,0,3,0.22,0.2273,0.69,0.194,10,Wednesday,January,Winter
575,2011-01-26,0,3,0.2,0.1818,0.86,0.2836,1,Wednesday,January,Winter
576,2011-01-26,0,3,0.2,0.1818,0.86,0.2836,8,Wednesday,January,Winter
577,2011-01-26,0,3,0.22,0.2121,0.87,0.2985,30,Wednesday,January,Winter
578,2011-01-26,0,3,0.22,0.2121,0.87,0.2985,72,Wednesday,January,Winter
579,2011-01-26,0,3,0.22,0.2121,0.87,0.2985,58,Wednesday,January,Winter
580,2011-01-26,0,3,0.22,0.2121,0.93,0.2836,28,Wednesday,January,Winter
581,2011-01-26,0,3,0.22,0.197,0.93,0.3284,41,Wednesday,January,Winter
582,2011-01-26,0,3,0.22,0.197,0.93,0.3284,48,Wednesday,January,Winter
583,2011-01-26,0,3,0.22,0.197,0.93,0.3284,47,Wednesday,January,Winter
584,2011-01-26,0,3,0.22,0.197,0.93,0.3582,36,Wednesday,January,Winter
585,2011-01-26,0,3,0.22,0.1818,0.93,0.4627,43,Wednesday,January,Winter
586,2011-01-26,0,4,0.22,0.197,0.93,0.3284,36,Wednesday,January,Winter
587,2011-01-26,0,3,0.2,0.1818,0.93,0.3582,26,Wednesday,January,Winter
588,2011-01-27,0,1,0.22,0.2273,0.55,0.194,24,Thursday,January,Winter
589,2011-01-27,0,1,0.22,0.2424,0.55,0.1045,84,Thursday,January,Winter
590,2011-01-27,0,1,0.2,0.2273,0.69,0.0896,104,Thursday,January,Winter
591,2011-01-27,0,1,0.2,0.2273,0.69,0.0896,79,Thursday,January,Winter
592,2011-01-27,0,1,0.18,0.2121,0.74,0.0896,59,Thursday,January,Winter
593,2011-01-27,0,1,0.18,0.2121,0.74,0.0896,38,Thursday,January,Winter
594,2011-01-27,0,1,0.18,0.2121,0.74,0.0896,27,Thursday,January,Winter
595,2011-01-27,0,1,0.18,0.197,0.8,0.1642,16,Thursday,January,Winter
596,2011-01-28,0,2,0.2,0.2121,0.75,0.1343,9,Friday,January,Winter
597,2011-01-28,0,2,0.2,0.2121,0.75,0.1343,3,Friday,January,Winter
598,2011-01-28,0,2,0.2,0.2121,0.75,0.1642,2,Friday,January,Winter
599,2011-01-28,0,2,0.2,0.2273,0.75,0.1045,1,Friday,January,Winter
600,2011-01-28,0,2,0.18,0.2121,0.8,0.1045,4,Friday,January,Winter
601,2011-01-28,0,2,0.18,0.197,0.8,0.1343,16,Friday,January,Winter
602,2011-01-28,0,2,0.16,0.197,0.86,0.0896,60,Friday,January,Winter
603,2011-01-28,0,2,0.16,0.197,0.86,0.0896,157,Friday,January,Winter
604,2011-01-28,0,3,0.18,0.2121,0.86,0.0896,101,Friday,January,Winter
605,2011-01-28,0,3,0.18,0.2121,0.86,0.1045,49,Friday,January,Winter
606,2011-01-28,0,3,0.18,0.2121,0.93,0.1045,30,Friday,January,Winter
607,2011-01-28,0,3,0.18,0.2121,0.93,0.1045,29,Friday,January,Winter
608,2011-01-28,0,3,0.18,0.2121,0.93,0.1045,31,Friday,January,Winter
609,2011-01-28,0,3,0.22,0.2727,0.8,0.0,38,Friday,January,Winter
610,2011-01-28,0,2,0.2,0.2576,0.86,0.0,41,Friday,January,Winter
611,2011-01-28,0,1,0.22,0.2727,0.8,0.0,80,Friday,January,Winter
612,2011-01-28,0,1,0.24,0.2424,0.75,0.1343,149,Friday,January,Winter
613,2011-01-28,0,1,0.24,0.2273,0.75,0.194,109,Friday,January,Winter
614,2011-01-28,0,2,0.24,0.2424,0.75,0.1343,89,Friday,January,Winter
615,2011-01-28,0,2,0.24,0.2273,0.7,0.194,62,Friday,January,Winter
616,2011-01-28,0,2,0.22,0.2273,0.75,0.1343,58,Friday,January,Winter
617,2011-01-28,0,1,0.24,0.2121,0.65,0.3582,26,Friday,January,Winter
618,2011-01-28,0,1,0.24,0.2273,0.6,0.2239,23,Friday,January,Winter
619,2011-01-29,0,1,0.22,0.197,0.64,0.3582,28,Saturday,January,Winter
620,2011-01-29,0,1,0.22,0.2273,0.64,0.194,20,Saturday,January,Winter
621,2011-01-29,0,1,0.22,0.2273,0.64,0.1642,15,Saturday,January,Winter
622,2011-01-29,0,1,0.2,0.2121,0.64,0.1343,8,Saturday,January,Winter
623,2011-01-29,0,1,0.16,0.1818,0.69,0.1045,3,Saturday,January,Winter
624,2011-01-29,0,1,0.16,0.1818,0.64,0.1343,2,Saturday,January,Winter
625,2011-01-29,0,1,0.16,0.1818,0.59,0.1045,5,Saturday,January,Winter
626,2011-01-29,0,1,0.18,0.197,0.55,0.1642,34,Saturday,January,Winter
627,2011-01-29,0,1,0.18,0.2121,0.59,0.0896,34,Saturday,January,Winter
628,2011-01-29,0,2,0.18,0.2121,0.64,0.1045,55,Saturday,January,Winter
629,2011-01-29,0,2,0.18,0.197,0.64,0.1343,64,Saturday,January,Winter
630,2011-01-29,0,2,0.2,0.197,0.59,0.194,78,Saturday,January,Winter
631,2011-01-29,0,2,0.22,0.2273,0.55,0.1642,65,Saturday,January,Winter
632,2011-01-29,0,2,0.22,0.2273,0.6,0.1343,99,Saturday,January,Winter
633,2011-01-29,0,1,0.22,0.2121,0.69,0.2537,120,Saturday,January,Winter
634,2011-01-29,0,1,0.24,0.2424,0.6,0.1642,107,Saturday,January,Winter
635,2011-01-29,0,1,0.24,0.2879,0.6,0.0,91,Saturday,January,Winter
636,2011-01-29,0,1,0.22,0.2273,0.69,0.1343,68,Saturday,January,Winter
637,2011-01-29,0,2,0.22,0.2121,0.69,0.2537,58,Saturday,January,Winter
638,2011-01-29,0,1,0.18,0.2121,0.74,0.0896,43,Saturday,January,Winter
